delta,alpha,beta,omega,gamma,x_mean,x_rms,x_max,x_min,x_std,dom_freq,label_gamma,lyapunov,periodic,base_id
0.19471888932322173,-0.9208531449445188,0.17784969547876991,0.2297497439513524,1.2385783348803814,0.10726310862024764,2.150507296006887,4.013035180304659,-4.013184114355644,2.147830592879237,0.034992999999999996,1.2385783348803814,0.049982422697466035,False,0
0.27469911741053926,0.42654310306871945,1.486043465869597,1.1785249846377612,1.4091013933028755,0.0040139125779306865,0.911121510448883,1.6762032447109716,-1.5039160179713964,0.9111126688332628,0.18996199999999996,1.4091013933028755,-0.13477878184405018,True,1
0.24659753069524432,-1.9890459993194076,1.7290681255163818,0.26045403554983587,1.1215176250019216,0.11996971074346206,0.9971205105623722,1.8492788419655846,-1.8636011571554816,0.9898770535214441,0.03999199999999999,1.1215176250019216,0.06876822308792457,False,2
0.060940129974742116,1.4527156893995463,1.1287763184732742,0.7394814029672927,0.6917621096767218,0.0009595013728175139,0.41417774257613166,0.7030212091017314,-0.9152074662188144,0.41417663116426057,0.11997599999999997,0.6917621096767218,-0.02987562492196703,True,3
0.01821270463218426,-1.5028668940017442,1.3741863879178977,1.3649411208336502,0.9615391560737553,0.024917402661189393,1.2498935171176444,2.4705493639693836,-2.43317196640821,1.2496451204951489,0.21995599999999996,0.9615391560737553,-0.004166513349537332,True,4
0.12126649073594618,1.988839743156844,1.963587143674837,1.4339755720652505,1.0106429867749427,-0.002079613150840234,0.6283836648348053,1.17759380654564,-1.2229475872829405,0.6283802236228984,0.22995399999999996,1.0106429867749427,-0.06029639162521131,True,5
0.20964955186557263,-0.44431430408358485,0.35668335954258135,1.498679012349347,0.8354960514660161,0.12207829629899282,1.0331166764390631,1.9389877674147935,-1.9420833162249223,1.025878626694811,0.07498499999999998,0.8354960514660161,0.14676788272951466,False,6
0.09997014391209713,-0.05665856467284369,1.7900268852631005,1.8812783287212493,0.6009132753926982,0.0002525563699793441,0.13118688482886406,0.4004205304882109,-0.3929831174984843,0.13118664172232486,0.29993999999999993,0.6009132753926982,-0.04986217410838553,True,7
0.17574365091163066,-0.7125224356962314,1.229170057379424,0.80824020591284,0.6482666007394257,-0.019560512846612702,0.9190260274050704,1.6957030197786995,-1.6829117049065148,0.9188178412422795,0.12997399999999998,0.6482666007394257,-0.08579598153120004,True,8
0.26817956208138977,-1.0913696258664811,1.2840555749034805,0.3512276184482927,1.265701806714757,0.01734732898772938,1.0010892896197194,1.872806859245416,-1.8790298854074803,1.0009389771451132,0.05498899999999999,1.265701806714757,0.030043378135577916,False,9
0.23825850917171817,-1.0425222280281914,1.7653200385403371,0.30542246264934986,0.5705638847639245,0.019638999577591243,0.7543588264981311,1.4010190600538501,-1.3990535845663759,0.7541031420245037,0.04998999999999999,0.5705638847639245,0.02531523687194784,False,10
0.05358104539950333,-0.1986425334028521,1.6130161135458592,0.6151559761887454,0.17282982149017345,0.015027450377132693,0.5442748307024445,1.0493357721464553,-1.0514758887649445,0.5440673368906992,0.09997999999999999,0.17282982149017345,-0.0258767183597899,True,11
0.12732003354824317,-1.2059478219629787,0.2724307866763316,1.2445982947763312,0.5181745859464916,-0.3033627243135481,1.893615475475482,2.988470231951034,-3.0206733919695625,1.869157731829312,0.029993999999999993,0.5181745859464916,0.15107459325534886,False,12
0.20487851460734421,-1.2019382241271468,1.8900149099623458,0.8571983028406915,0.24769339139832133,-0.7335047957844806,0.7737135718127631,1.0819900662429573,-1.0760487305729407,0.24617758989890054,0.13497299999999998,0.24769339139832133,-0.10213400425927406,True,13
0.19244136394651568,1.7086182122714697,0.9367165939599895,1.918262888643327,0.7998541391627058,-0.0005253320402905093,0.3085146660248411,0.7379065754263358,-0.7449174710633235,0.3085142187625503,0.30493899999999996,0.7998541391627058,-0.0962140331386246,True,14
0.1333163012062319,0.48085380806151123,1.9906833599471159,1.9080986148879775,0.7440631950327344,0.001371722719031167,0.17757387811782177,0.3989500870382239,-0.49441043864336826,0.17756857989685315,0.30493899999999996,0.7440631950327344,-0.06739584328621963,True,15
0.22974136513940452,-0.010309218049524116,1.1056931043738638,1.6144142612848535,0.680518189097939,0.0002071403284189003,0.19234351281222833,0.49653186019605444,-0.503357218403719,0.19234340127447105,0.254949,0.680518189097939,-0.11738490382723789,True,16
0.22300023581873152,0.8445715119589994,1.8709134045654185,0.4068787399056294,1.120621163906833,-0.006441409661853704,0.5575951840030624,0.9506873267432573,-0.7811563967578249,0.5575579767745926,0.06498699999999999,1.120621163906833,-0.1109171001410745,True,17
0.27895293930112236,1.8717047596985856,0.12794197943420166,1.7545521624420364,1.473673056092882,0.001775794775371481,0.9060620942877535,1.69587533730902,-1.6579626902723352,0.9060603540923892,0.27994399999999997,1.473673056092882,-0.13906670009995065,True,18
