delta,alpha,beta,omega,gamma,x_mean,x_rms,x_max,x_min,x_std,dom_freq,label_gamma,lyapunov,periodic,base_id
0.0652935922254097,-1.8865385395459158,1.5507516365227847,0.42558676723771516,3.813959911546498,-0.013678819422129252,1.3347398729258053,2.514496771264824,-2.5671735922013537,1.3346697787382509,0.06998599999999999,3.813959911546498,0.06864269109928058,False,22
0.05614828509358703,1.7164168831880247,0.5057319947585196,1.7461076473798132,0.42678104295879693,0.0005674711697919513,0.25311043871022226,0.6776791599739275,-0.6912795341746875,0.2531098025769698,0.27994399999999997,0.42678104295879693,-0.027439115303344128,True,23
0.04098789809237127,-0.2788050722086668,1.9456993292545124,1.2995709475655313,1.368436506537568,-0.013358906363630033,0.9654760722229755,1.9393777351833896,-1.9416249353701482,0.965383646876138,0.20495899999999997,1.368436506537568,-0.015711129052380503,True,24
0.03175081426849105,1.5524732826367194,0.761391085467719,0.5992875293364537,1.5128207093371304,0.0036701147087426335,0.650418886364087,1.4854006281984715,-1.4914799563852388,0.650408531614649,0.09498099999999998,1.5128207093371304,-0.01512102123116203,True,25
0.06275107583314596,0.21636200869307132,1.6955372414604444,1.2967615232098972,1.5132639507129315,0.03620225018001994,0.9698968095864064,1.9530700288616867,-1.7584702832024577,0.9692209337028339,0.20495899999999997,1.5132639507129315,-0.029091578132336895,True,26
0.04716067084128035,1.2724838838836416,1.4024103398716057,1.9345242283159076,1.9100816143492365,0.00022256066924437762,1.2632111092611082,2.469195287173183,-2.496771154939183,1.2632110896550222,0.30993799999999994,1.9100816143492365,-0.01777415140291859,True,27
0.05973503594691586,0.3756968064526731,1.7572659332400962,0.6327576610984509,2.0919006500658206,0.05377620301408323,0.7692844778765018,1.7611451144895933,-1.7747262204250847,0.7674025852778383,0.09997999999999999,2.0919006500658206,-0.028175820945621585,True,28
0.09189630654960673,-1.8277324457271833,1.7163300482904034,1.0646144597939595,4.166039527862703,0.48869880977950153,1.4126665445850446,2.218693881414536,-2.6292441467758167,1.3254434124133512,0.16996599999999998,4.166039527862703,-0.04525931762119906,True,29
0.010895910472656277,-0.5398153689669174,0.5258080594650238,1.4441833221386218,1.4418605831378304,-0.052052275997563506,1.8722016098744159,3.7851752021740874,-3.7968808158281893,1.8714778728533843,0.29494099999999995,1.4418605831378304,0.0002625506351897099,False,30
0.07323868635938077,1.7752057077683632,0.6029073636179965,1.7836452726412388,0.3913743428416585,0.0007978123503170289,0.21484436624145128,0.5630067660011624,-0.5924749661805753,0.214842884920922,0.28494299999999995,0.3913743428416585,-0.03585135103538598,True,31
0.044269345747980055,-0.28090375528569345,1.182159274933543,1.9623397150976714,3.9008868216989594,0.009134294299125005,1.7287567257701597,3.3440268707596057,-3.466657926975095,1.7287325940015188,0.30993799999999994,3.9008868216989594,-0.017507180974013065,True,32
0.03779716264473349,-0.9206528579967994,1.7809923267029086,1.810091476380304,2.602461877163862,0.011090562319782216,1.3757960694844862,2.6437224295809902,-2.7505647570687217,1.3757513671577406,0.2899419999999999,2.602461877163862,-0.012970494832784691,True,33
0.040986615786609275,1.9796693926436713,0.9055096725883204,0.6923398062824999,4.412480794389942,0.001069620672842852,1.1519455829897163,1.9418786155639425,-1.8971833264988616,1.1519450864000131,0.10997799999999998,4.412480794389942,-0.020482563177901505,True,34
0.08311018583001287,0.6715576222854049,1.9334618108447232,1.88114332354307,3.7664176661785955,-0.003739362634044512,1.2614793009456022,2.5252476140161195,-2.4153365947331538,1.2614737586970632,0.29993999999999993,3.7664176661785955,-0.034420088022612615,True,35
0.087463126859291,-1.01141303871157,0.6259944910416506,1.4720989589038975,3.601630829608289,-0.004582634394889742,2.052083160856022,4.030704586122271,-4.0450049902174605,2.0520780439668576,0.23495299999999997,3.601630829608289,-0.03750752548882786,True,36
0.025034763590404498,-0.41777090758049606,1.8564092259456877,1.2982412280803568,2.9338459831387365,-0.003718389687320743,1.1579482912312618,2.230988962170923,-2.289776993795591,1.157942320991651,0.20495899999999997,2.9338459831387365,-0.012374416175487095,True,37
0.027471679560171422,0.10408899447150066,1.2374955638318719,0.5422970243940353,4.91151919632086,-0.011061585402249835,1.2988443921125385,2.3776922972518553,-2.4731324715220944,1.2987972883597265,0.08498299999999999,4.91151919632086,0.05985134797705482,False,38
0.0614256040410197,-1.9743644693427593,1.636238721960622,1.965225142144233,2.9903631387726577,0.013201435711944404,1.6178431931248631,3.1058836749853844,-3.167942870374274,1.6177893310427032,0.31493699999999997,2.9903631387726577,-0.023172037678781423,True,39
0.038771347265439855,-1.2499691370888604,1.4760426142669911,0.7121718375308881,2.9306706733375107,-0.13004010079035494,1.2193378425713475,2.5164586504358604,-2.471743317630528,1.2123837455661397,0.11497699999999998,2.9306706733375107,-0.019187080780003172,True,40
0.06420152587416632,1.849692372497524,0.5156244248478029,1.1999565178537897,3.746077648484977,0.006721142145850396,1.37385372974837,2.7276842945618958,-2.8807072937307927,1.373837289125522,0.18996199999999996,3.746077648484977,-0.031635987815317686,True,41
0.025950406642719297,-0.4477330728619231,0.5006327975279542,1.561409382041243,0.5300626451214852,0.163434434911035,0.9735057732579314,1.9955295043737653,-1.9701289345445239,0.9596888433507152,0.11997599999999997,0.5300626451214852,0.20254849875170808,False,42
0.04555825375221709,1.4940905244829286,1.1556805388000184,1.8601950938254173,3.852993876920475,0.004918001513984784,1.450465010198069,2.8896778522272992,-2.919858687382795,1.4504566725931503,0.29494099999999995,3.852993876920475,-0.019963548037269768,True,43
0.09237915641005894,-1.4903879638043747,0.5177006485290113,0.5125220057107489,4.357386042301864,0.011992505379749514,2.084927732862954,3.9658641512098516,-3.976240321650455,2.084893242129144,0.07998399999999999,4.357386042301864,0.09732351016628574,False,44
0.0670662981412699,-0.01371322480458792,0.6616694659143685,1.477973500363638,1.6582852004444106,0.006867241031483943,1.64795359066955,3.1325668684608177,-3.199213496409366,1.6479392822556533,0.23495299999999997,1.6582852004444106,-0.029755144936463612,True,45
0.07397918769393504,-0.1585786845307009,1.2119517768712433,1.6634651719357927,0.5544528300645657,0.2535636371005183,0.29381293471784875,0.5075187625076241,-0.012338709344435587,0.14843019419198883,0.26494699999999993,0.5544528300645657,-0.036989449136281244,True,46
0.062088265299115236,-1.2110602108165258,1.693018802901709,1.182153657806816,4.944607133502316,0.4590503669780546,1.443968777586121,2.37227055435987,-2.7904662392258954,1.3690575558466742,0.18996199999999996,4.944607133502316,-0.030180318810316797,True,47
0.026464899220814686,1.852076560497069,1.6814672585737744,1.1700167945204298,4.086316914480214,-0.15090859619896999,0.9955713872230999,2.0226615482269557,-2.1092645144264854,0.9840675701650694,0.18496299999999996,4.086316914480214,-0.011141749980685867,True,48
0.06425640147170048,0.620484255965521,1.8619052203318223,0.5044326662580663,4.191442199396163,0.09806313998289265,0.9731582388224562,1.8659888631034462,-1.827368801749594,0.9682048225270934,0.07998399999999999,4.191442199396163,-0.011529012977511329,True,49
0.044363330196961495,-0.6978175355971823,1.9904428339359748,1.649904803322205,2.47912218001998,-0.002913376304507704,1.2181277089975238,2.405382747139537,-2.3872497622089868,1.2181242250550903,0.26494699999999993,2.47912218001998,-0.015256054034052776,True,50
0.048036555678230314,1.5101156234871844,0.5389037955438307,1.5334700110621857,3.9668576561552156,0.017702243629927575,1.7109023997540902,3.559518678458876,-3.196439689272561,1.7108108171433718,0.24495099999999995,3.9668576561552156,-0.02378898594550303,True,51
0.08192767417445034,-0.7108531010406729,1.6746226923936876,0.7605255070010642,1.8753089573743889,0.04356039748271114,0.9811395364163146,1.9187844994639067,-1.9203437834021682,0.9801720673893787,0.11997599999999997,1.8753089573743889,0.019236889276126986,False,52
0.04757033009839419,0.16563993452065828,0.5801818648648915,1.05111648102289,0.10147338152392225,9.166503630595021e-05,0.09005396403842567,0.24584792609038264,-0.26347868287272813,0.0900539173859482,0.16496699999999997,0.10147338152392225,-0.024677516238134595,True,53
0.07699426537126591,1.4075036489370278,0.6222906865923161,1.5260572308268765,4.12340513313373,0.00456224897630232,1.6512144790833188,3.404631564500553,-2.94647024990056,1.651208176402562,0.24495099999999995,4.12340513313373,-0.03536172416870584,True,54
0.09836454905846144,1.375162249474907,1.0785703767104207,1.9675019336154507,4.87252358377654,-0.005393423231821229,1.6369001834394519,3.1852506651093706,-3.2231322012873727,1.6368912980188859,0.31493699999999997,4.87252358377654,-0.04481917803902358,True,55
0.05533092812805211,1.0137861543356208,1.8621402682770607,1.161835315150005,4.332552581375716,-0.24424634667423534,1.0796276308728436,2.132932250141433,-2.200731752787349,1.0516366023871546,0.18496299999999996,4.332552581375716,-0.02328620330385605,True,56
0.07314117094556856,-0.8243029761017695,1.6282436319735578,1.3130956573751986,0.5598412518232007,0.011134375687609837,1.0170045794759968,1.9041832158135301,-1.8594378834992238,1.0169436269298295,0.20995799999999995,0.5598412518232007,-0.03262931859851127,True,57
0.04522423836741978,-1.7050359464087763,1.161867141147193,1.085663373028678,2.176313470555192,0.056361372908680776,1.4621179627363128,2.8365911620451123,-2.827981329992811,1.4610312565445116,0.17496499999999998,2.176313470555192,0.009423866740445196,False,58
0.0627670318231706,-1.5092373592957062,1.8940302559309483,1.494480716920053,4.1365286561245815,-0.015976528946540496,1.4418689694096591,2.601283856300497,-2.6769837880136502,1.4417804532831249,0.3949209999999999,4.1365286561245815,-0.029975796196251216,True,59
0.09071211090373839,0.3332801876939038,0.46434915344736116,1.5383789185884127,2.8882266858904555,0.004187818298293379,2.017405802725186,3.7617855561376854,-3.9495088179017306,2.017401456093247,0.24495099999999995,2.8882266858904555,-0.041545608491287515,True,60
0.08433614999533594,0.12864189389737657,1.701190552582708,1.995216468915987,1.8177185757026522,0.007325183442307852,0.40977883979678315,1.0648815568291432,-1.089008582845455,0.40971336228238175,0.31993599999999994,1.8177185757026522,-0.04229939981584032,True,61
0.025391929601860673,-0.4333008021843887,1.6048799837850822,1.1027662909732903,2.983062536203153,0.01732012662476356,1.148393860077213,2.3195895198424634,-2.3852319654692447,1.1482632411937357,0.17496499999999998,2.983062536203153,0.07263575916953507,False,62
0.021462262472950397,0.9044940437359212,0.8481318429863992,0.7049880966464293,4.328454993057653,0.0011687821737027748,1.409255098347427,2.3435995157708933,-2.344851753539835,1.409254613675771,0.3349329999999999,4.328454993057653,-0.010736615086869948,True,63
0.060797153900853475,-0.0620042306149986,1.8381180243975752,0.5376198976976042,3.5111568066703747,0.1581546835108328,1.0552192248346164,1.8692431633728166,-1.904670460375256,1.0432999130375489,0.08498299999999999,3.5111568066703747,-0.030190895856385513,True,64
0.03951840607881423,-1.2983610000596757,1.4796778399476462,0.9805151213806979,1.7164895792202859,0.028082829028811533,1.1309735510649008,2.363946925311226,-2.316360570356162,1.130624839600692,0.15496899999999997,1.7164895792202859,0.10999070454098091,False,65
0.0949309988706269,-1.2028066372820554,1.219477852540376,0.43842112107415887,0.9005036465710853,0.2322128965201465,1.0393638768339701,1.8320854213197226,-1.9468817242460903,1.0130915255578166,0.06998599999999999,0.9005036465710853,-0.04745866513733682,True,66
0.08950768602702058,1.1569901930107052,1.2909367840863846,0.7559254335861765,2.8329631548444016,0.002824675669424102,0.8481010372937309,1.919481319166955,-1.8261783572169181,0.848096333364356,0.11997599999999997,2.8329631548444016,-0.04380832363781232,True,67
0.011093187350225131,0.8519745237516827,1.5468010889019652,1.433672037706168,3.0955595529484863,-0.0031056524990946315,1.135813628812243,2.35313401992816,-2.4106960665167767,1.1358093829151925,0.22995399999999996,3.0955595529484863,0.009664367429550659,False,68
0.01663447893620838,-1.0143761237960978,1.319004876956691,1.0306988256462362,4.960913820049081,0.3387175247374009,1.4581450647920366,2.8301018628668473,-2.8962414005425936,1.4182586042090988,0.16496699999999997,4.960913820049081,0.10132373517661142,False,69
0.09313708216376632,-1.3919683899098518,1.3439369482392491,1.5139441697655305,0.769062730074342,0.03385722037029164,1.278388509329569,2.3080355117569153,-2.363781207342188,1.2779400883510443,0.23995199999999994,0.769062730074342,-0.04467003719947243,True,70
0.038133608239105415,0.8636713877019773,1.8417729494765385,0.9467882403298165,1.270824187287275,0.0034004842992720213,0.68004317284468,1.377476856167153,-1.4337499941243634,0.6800346709096454,0.14996999999999996,1.270824187287275,-0.01636095381938549,True,71
0.08396128024571932,0.33993072090271337,1.1625414747292329,0.8098400342846278,0.4560259083767729,-0.0008442396702228336,0.6573863824633879,1.2966079164348498,-1.1319273703276334,0.6573858403614112,0.12997399999999998,0.4560259083767729,-0.04040810689257824,True,72
0.011610227880727774,0.3198807222563791,0.7057764375361197,1.9608527654829127,0.6266384190921216,-0.003402795435877961,0.3394010170548983,0.5980294251200076,-0.5938395471665746,0.3393839586090081,0.10497899999999998,0.6266384190921216,-0.004691862710715435,True,73
0.050687990949439765,-0.42136081171616,0.7716983604568496,1.598009160006296,3.254153334193521,-0.008423938692593265,1.8322618348388295,3.5428330664632486,-3.656145372271738,1.8322424699432818,0.254949,3.254153334193521,-0.020307361706719828,True,74
0.0753181916546683,-1.6687656964140212,0.9643894651142482,1.231732918934771,2.1909336042781815,0.01725239112730551,1.5694403057054356,3.1009734399543047,-2.877644277017737,1.5693454776349158,0.19496099999999997,2.1909336042781815,-0.03226490259705879,True,75
0.013655580568547071,-1.2238901803968272,1.9120394372874023,0.6601115596053091,4.2750564290675985,-0.006447819501736347,1.2248500599674617,2.5015936657117135,-2.5054837303780118,1.2248330886394145,0.10497899999999998,4.2750564290675985,0.13144512368205058,False,76
0.0839923443157996,-0.43482497168756806,1.1468536317508216,1.718402892239871,3.4353629952940414,-0.007703512358980763,1.615216681053307,3.090612284082344,-3.1666066314467947,1.615198310626344,0.27494499999999994,3.4353629952940414,-0.035955675368910735,True,77
0.08532493627861638,1.030386343328495,1.5060343671049674,1.8607585696110052,4.131754952163485,0.006895578252134058,1.3731031718972235,2.7638491266521013,-2.6173611484650694,1.3730858573573559,0.29494099999999995,4.131754952163485,-0.036434875511953214,True,78
0.026115641882469398,0.9928971003249796,0.5386901169832685,1.0813699844704345,2.0440842470517837,0.0025515911436124524,1.2568113403112278,2.6077564449161637,-2.6410697890174637,1.2568087501754357,0.16996599999999998,2.0440842470517837,-0.013031236124594144,True,79
0.028195128457793622,1.7516204345439572,0.5516426853778672,0.407839063981721,1.682311937953494,-0.0013671740154574394,0.6492629122432841,1.2748093694489164,-1.3124053599049337,0.6492614727903095,0.06498699999999999,1.682311937953494,-0.01384615574012327,True,80
0.09916702464170998,-0.9412194864462404,1.7291108248283695,0.6769818192327448,2.9732539385120513,-0.000934023012649439,1.1899944171984664,1.9412095750959033,-1.944609393825442,1.1899940506424935,0.10997799999999998,2.9732539385120513,-0.04832565972623182,True,81
0.09625684016614529,0.8660529382632283,1.9688127602855783,1.3192906385424634,4.918340062111764,0.11877980879471198,1.1053147192445343,2.136608826125935,-2.330576621188999,1.0989140028233855,0.20995799999999995,4.918340062111764,-0.0468254658847921,True,82
0.08533423285480035,1.112992904407713,1.8215838190584006,1.4103864276185867,1.8461862772452002,0.0030767893232378205,0.8962123212619987,1.8257128435170966,-1.5700410037764907,0.896207039778912,0.22495499999999996,1.8461862772452002,-0.04048287190945787,True,83
0.05754541960512938,-1.0939984172705457,1.6440705982107287,0.6721256025837864,2.9282699500342946,0.006030820876130963,1.2295243143110586,2.016406060409254,-2.0062202358610985,1.2295095236238063,0.10497899999999998,2.9282699500342946,-0.027496651472911558,True,84
0.0582309036621203,0.687611213910762,1.6167785578644,0.5757246177022544,3.1622107121731196,0.008281220818845985,0.9673345658004948,1.7575356123940513,-1.75737747547594,0.9672991179434526,0.08998199999999998,3.1622107121731196,-0.02760923326202713,True,85
0.04725602942186736,0.45680574267181484,1.5103752690343923,1.336767337216995,3.691141776607705,-0.004967586937444609,1.1862526920536396,2.2244309430200584,-2.4528673007487454,1.1862422908008827,0.21495699999999995,3.691141776607705,-0.01863694132522372,True,86
0.05680227314841833,-0.1485287634829131,0.8588301847176564,0.7666426719947306,3.5069803198499105,0.24575503197840518,1.3585898439083524,2.891051039854322,-2.7477158119437695,1.3361776933582654,0.11997599999999997,3.5069803198499105,0.08264542608416024,False,87
0.07261402175312119,-1.2180699480936146,1.9549398665777793,1.4738412484630339,2.702959003728149,0.0031841337375370644,1.2176679475591519,2.4407574209504688,-2.2588772023252544,1.2176637843860099,0.23495299999999997,2.702959003728149,-0.036161227494583024,True,88
0.08570578163904709,-0.05391826678738054,1.161511792160523,0.813239040124059,0.8650638588143924,-0.006064685863263696,0.8512272214871626,1.5852747465033097,-1.6748054035547115,0.8512056168671203,0.12997399999999998,0.8650638588143924,-0.03992296030154271,True,89
0.07404585209928258,1.37644387295617,1.4844780449535344,0.9901144267135203,2.921038246973356,-0.11786977085175977,0.9011705357227706,1.7611436626099952,-1.9107455827442563,0.8934288172956024,0.15996799999999997,2.921038246973356,-0.03501145512610794,True,90
0.060707122630659104,1.7462643338971757,1.020278739129103,0.6636522433056056,4.396971177312153,0.007611806058545446,1.126297098455655,1.9463321708074919,-1.8637803764873524,1.1262713768884278,0.10497899999999998,4.396971177312153,-0.029392160576711242,True,91
0.09052556471981817,-1.8069376199924188,0.7171584493431719,1.4180538457591356,3.965341262610706,0.018985969346114694,2.041754924818421,4.047337123561598,-3.7412548975636457,2.0416666490855615,0.22495499999999996,3.965341262610706,-0.03826763074144657,True,92
0.06460232560664954,-1.233643215493767,0.5882265204195186,1.2095562145042937,4.096000992629156,-0.017143481822878563,2.140286862324464,3.992578619638738,-3.992459639685073,2.1402182024433136,0.31993599999999994,4.096000992629156,-0.030659638143894646,True,93
0.029536046296491363,-1.6994692205088655,1.2816719932692875,0.7069074370164075,0.43037623037292105,0.00015462785737010735,1.1073785453529756,1.9417955606056703,-1.9513949804322612,1.107378534557311,0.11497699999999998,0.43037623037292105,-0.013616274849563346,True,94
0.07959381382371414,1.2849064243116897,1.0373368817571766,0.8705221762692551,1.4578923582410934,-0.0007119535854900832,0.7343968126885412,1.2914445538551955,-1.5801882568886336,0.7343964675903475,0.13997199999999999,1.4578923582410934,-0.03780598004186336,True,95
0.04248742832455158,0.3076305724650483,1.2445121249799638,0.9685586898763141,3.223362798267089,-0.30303369856075413,1.1873841726890186,2.293298123716967,-2.3752189147417737,1.1480643497160667,0.15496899999999997,3.223362798267089,-0.016807282008016237,True,96
0.0708190697752714,0.2331157919001372,1.0196718640829983,1.3982444511026149,3.000323637749142,0.004994402967314737,1.3934988169278781,2.8369822652559606,-2.568080395194313,1.3934898667440665,0.22495499999999996,3.000323637749142,-0.03408867512047588,True,97
0.04062914716425998,-0.787195949343019,1.2731982064308585,1.3797467824029612,3.092912350716863,-0.0036177310299832996,1.4393543053832,2.856284284735969,-2.9106411182696608,1.4393497589006465,0.21995599999999996,3.092912350716863,-0.015387493923511185,True,98
0.04445542080080695,0.2630956288650208,1.9772314163142708,1.0848392304703227,4.230772101490953,-0.2632993271395365,1.092231481522981,2.1368581394025394,-2.2070885966344576,1.0600203175212037,0.17496499999999998,4.230772101490953,-0.016089921949098748,True,99
0.017319132217626126,1.5009130148078875,1.9067298488478182,0.8189824253662996,0.1592969367937442,0.00042481107481542695,0.13133407021431795,0.25392750197219915,-0.23849667135319294,0.13133338316897997,0.12997399999999998,0.1592969367937442,-0.008387189230849343,True,100
0.053470757209041944,-1.2691509693508882,1.9546100068564285,1.8363174961880775,4.807257941058331,-0.005912431977876216,1.4606878090805118,2.9706396900970335,-2.819093172464654,1.4606758431440334,0.2899419999999999,4.807257941058331,-0.018100854673983015,True,101
0.06434826919666775,0.060641467610568434,1.7323485590083694,1.443758345102434,1.3179326141995014,0.002279768982836358,1.0226140496213498,1.8826290915339334,-2.030514340826383,1.0226115084118512,0.22995399999999996,1.3179326141995014,-0.02905305903481705,True,102
0.0940857434432076,-0.24120220013787463,1.6376899652948786,1.2015007311815789,0.998445591215125,0.005179926618855597,0.9497825543686979,1.7867300954068548,-1.8162511171508116,0.9497684291148827,0.18996199999999996,0.998445591215125,-0.04597614471304825,True,103
0.0366334162308472,0.29764307521126865,0.6288033348228489,0.4219805737863658,2.2260669993146642,-0.008542439979143142,1.1960428197226833,2.258619733101185,-2.145880987792073,1.196012313201411,0.06498699999999999,2.2260669993146642,-0.0177997943032004,True,104
0.07859774546732977,0.4566290949715519,0.9186342012918017,1.5475855028727894,2.4741217022383792,0.0063346284153998145,1.4586097367492745,2.7664045850090644,-2.886567023397376,1.4585959812856426,0.24495099999999995,2.4741217022383792,-0.03779981112836224,True,105
0.09995512170313242,1.1041266097791222,1.7290103060348145,0.815278249822045,0.8462453179591883,0.00036883345054258994,0.5140788099785252,0.893219863789052,-1.0799995687674033,0.5140786776659992,0.12997399999999998,0.8462453179591883,-0.04832327110766465,True,106
0.027937351819630002,-0.2709401426149358,1.2194385913934407,0.7113749563715752,3.9217293778440503,-0.00793942157704214,1.3724566940487397,2.2400944847600575,-2.2277594418484603,1.3724337297750366,0.11497699999999998,3.9217293778440503,-0.01395298448195603,True,107
0.08815880389755067,-0.7359800569590367,1.2129027148100642,1.350999364020414,3.6396530522625063,0.006543615270866079,1.5434903452357833,2.8316362091507163,-2.8631651843731167,1.5434764743705247,0.21495699999999995,3.6396530522625063,-0.043371377974651466,True,108
0.023272520901882077,-0.8765157543873743,1.5691295933734444,1.3091077028682028,4.509734387850847,0.013819144852119606,1.4165036499693073,2.7950315679639988,-2.826269048177416,1.4164362398681862,0.20995799999999995,4.509734387850847,-0.005326801125781523,True,109
0.05030725257898691,-0.3735486198646081,0.8904115480491236,0.7701961162475929,3.288755040340652,-0.08206629233153637,1.3773107926946817,2.8680377361400136,-2.7931128656836504,1.3748636817285589,0.12497499999999997,3.288755040340652,0.06817357956200258,False,110
0.0338217401640426,1.4491020825721894,0.8330374330433733,1.4773754099602363,2.884102295318487,0.030813068008121905,1.3239283190600704,2.767428650764925,-2.490833795027498,1.3235696992788668,0.23495299999999997,2.884102295318487,-0.013232471245313703,True,111
0.06656129180910175,1.5816671025273523,0.6719815223510605,0.6397048734007393,0.6973208845430007,0.0034864583767986504,0.3795178505520578,0.6815286772487531,-0.8527552472755704,0.37950183595819525,0.09997999999999999,0.6973208845430007,-0.0331704475875752,True,112
0.016879511882639527,0.13692409441496256,0.6651698431236355,1.691468688149584,0.21079159967971256,0.0006898156739332445,0.08803384548106796,0.22841743785114854,-0.246933841478166,0.08803114281048807,0.059987999999999986,0.21079159967971256,-0.00927959264223222,True,113
